grid_lat,grid_lon,year,eq_count_3yr,eq_count_1yr,mean_mag_3yr,max_mag_3yr,mean_depth_3yr,seismic_energy_3yr,seismic_energy_1yr,freq_trend,mag_trend,target_count,target_max_mag,target_energy,anomaly_flag,anomaly_score
28,127,2015,1,0,4.2,4.2,148.66,1995262.3149688828,0.0,0.0,-0.2000000000000001,1,4.2,1995262.3149688828,1,0.2933899740164561
28,127,2016,2,1,4.2,4.2,170.19,3990524.6299377657,1995262.3149688828,1.6666666666666667,0.0,0,0.0,0.0,1,0.2798588265021665
28,127,2017,1,0,4.2,4.2,191.72,1995262.3149688828,0.0,0.0,-0.2000000000000001,4,4.6,18380340.84537963,1,0.28757377297856046
28,127,2018,5,4,4.36,4.6,158.812,20375603.160348512,18380340.84537963,6.666666666666667,0.2000000000000001,0,0.0,0.0,1,0.26653685471396193
28,127,2019,4,0,4.4,4.6,150.585,18380340.84537963,0.0,0.0,-0.4000000000000003,2,4.4,6799454.636799427,1,0.30006752873954434
28,127,2020,6,2,4.383333333333334,4.6,151.07999999999998,25179795.482179057,6799454.636799427,0.9523809523809524,-0.0500000000000007,2,4.5,6623413.251903491,1,0.3075685639393119
28,127,2021,4,2,4.3,4.5,182.42,13422867.888702918,6623413.251903491,1.818181818181818,-0.0999999999999996,2,5.3,91943476.74463885,1,0.2981944688004218
28,127,2022,6,2,4.466666666666667,5.3,179.71899999999997,105366344.63334176,91943476.74463885,0.9523809523809524,0.5,0,0.0,0.0,1,0.2587597782064017
28,127,2023,4,0,4.525,5.3,193.5435,98566889.99654232,0.0,0.0,-0.5250000000000004,0,0.0,0.0,1,0.2748090995102551
28,127,2024,2,0,4.8,5.3,174.317,91943476.74463885,0.0,0.0,-0.7999999999999998,0,0.0,0.0,1,0.24559196818541823
28,128,2002,8,0,4.525,5.1,70.4375,89888012.52636088,0.0,0.0,-0.5250000000000004,2,4.5,7618675.566872374,1,0.29584625265141135
28,128,2003,6,2,4.5,5.1,87.26666666666667,68900828.575146,7618675.566872374,0.9523809523809524,-0.2250000000000005,19,5.1,189921307.32822257,1,0.3139328643308532
28,128,2004,21,19,4.438095238095237,5.1,48.51428571428572,197539982.89509496,189921307.32822257,17.27272727272727,0.0973684210526313,3,4.2,4820337.404214388,1,0.16667105656107184
28,128,2005,24,3,4.4,5.1,44.79166666666666,202360320.2993093,4820337.404214388,0.2830188679245283,-0.3047619047619037,2,5.3,97068376.1606172,1,0.29301144000888285
28,128,2006,24,2,4.449999999999999,5.3,33.55833333333333,291810020.8930541,97068376.1606172,0.1801801801801802,0.545454545454545,2,4.4,6799454.636799427,1,0.2626231283269272
28,128,2007,7,2,4.428571428571429,5.3,49.68571428571428,108688168.201631,6799454.636799427,0.7692307692307692,-0.1099999999999994,4,6.0,1007971596.3354726,1,0.3157523360312212
28,128,2008,8,4,4.675,6.0,86.875,1111839427.1328893,1007971596.3354726,1.9047619047619049,0.0500000000000007,7,5.8,707873095.3147376,1,0.20998366990361883
28,128,2009,13,7,4.7846153846153845,6.0,75.37692307692308,1722644146.2870097,707873095.3147376,2.258064516129032,0.3738095238095233,1,4.1,1412537.5446227526,1,0.18158157709410966
28,128,2010,12,1,4.8,6.0,63.44166666666666,1717257229.1948328,1412537.5446227526,0.1785714285714285,-0.7636363636363637,1,4.8,15848931.924611108,1,0.20590446451512145
28,128,2011,9,1,4.844444444444444,5.8,43.65555555555555,725134564.7839713,15848931.924611108,0.2439024390243902,-0.0499999999999998,0,0.0,0.0,1,0.2581311951903554
28,128,2012,2,0,4.449999999999999,4.8,42.8,17261469.46923386,0.0,0.0,-0.4499999999999993,1,4.3,2818382.9312644494,1,0.3229232046845405
28,128,2013,2,1,4.55,4.8,87.3,18667314.85587556,2818382.9312644494,1.6666666666666667,-0.5,22,5.7,571766577.5086135,1,0.3006435007168452
28,128,2014,23,22,4.508695652173912,5.7,37.842173913043474,574584960.4398779,571766577.5086135,36.66666666666667,0.2181818181818169,3,4.9,46179425.65753733,1,0.11897858005923567
28,128,2015,26,3,4.538461538461538,5.7,47.68884615384616,620764386.0974152,46179425.65753733,0.2586206896551724,0.2579710144927549,4,4.7,23977112.13649579,1,0.28230400839969877
28,128,2016,29,4,4.5344827586206895,5.7,45.84172413793104,641923115.3026465,23977112.13649579,0.3174603174603174,-0.0980000000000007,3,4.6,14742736.984042233,1,0.2803054597043617
28,128,2017,10,3,4.54,4.9,84.90899999999999,84899274.77807535,14742736.984042233,0.8333333333333333,-0.1523809523809536,9,5.0,80756878.68533044,1,0.3133784083395913
28,128,2018,16,9,4.5062500000000005,5.0,53.0425,119476727.80586846,80756878.68533044,2.5,0.1126984126984131,7,5.1,91402792.54226038,1,0.2788657482304251
28,128,2019,19,7,4.552631578947368,5.1,36.29368421052632,186902408.21163303,91402792.54226038,1.1475409836065575,0.0750000000000001,8,4.7,40866212.95603341,1,0.2918528962156081
28,128,2020,24,8,4.529166666666667,5.1,29.8025,213025884.18362424,40866212.95603341,0.9876543209876544,-0.1375000000000001,17,4.6,75681291.3893673,1,0.2941409159025533
28,128,2021,32,17,4.440625000000001,5.1,29.92375,207950296.8876611,75681291.3893673,2.236842105263158,-0.136862745098039,3,4.6,13336891.597400537,1,0.22624272520354932
28,128,2022,28,3,4.392857142857143,4.7,38.59528571428571,129884395.94280124,13336891.597400537,0.2380952380952381,-0.0293333333333336,1,4.4,3981071.7055349774,1,0.28480017178115485
28,128,2023,21,1,4.376190476190477,4.6,44.262142857142855,92999254.6923028,3981071.7055349774,0.099009900990099,0.0250000000000003,6,4.5,19811739.45382953,1,0.2955902233882151
28,128,2024,10,6,4.340000000000001,4.6,49.1863,37129702.75676504,19811739.45382953,2.857142857142857,-0.0583333333333344,3,5.0,42384441.88019105,1,0.2958542274295596
28,129,2002,3,2,4.366666666666666,4.5,63.73333333333333,11260179.11443239,5636765.862528899,3.333333333333333,-0.2000000000000001,2,4.4,6799454.636799427,1,0.3067075659616643
28,129,2003,5,2,4.36,4.5,55.120000000000005,18059633.751231816,6799454.636799427,1.25,-0.0166666666666666,2,4.5,7618675.566872374,1,0.3244034824451522
28,129,2004,6,2,4.333333333333333,4.5,37.73333333333333,20054896.0662007,7618675.566872374,0.9523809523809524,0.0249999999999994,1,4.4,3981071.7055349774,1,0.3213234965822434
28,129,2005,5,1,4.36,4.5,55.54,18399201.909206778,3981071.7055349774,0.4761904761904761,0.0500000000000007,2,4.6,8943282.347242806,1,0.32048226835709503
28,129,2006,5,2,4.34,4.6,57.42,20543029.619650155,8943282.347242806,1.25,-0.0666666666666673,5,4.6,19552482.544052944,1,0.3197242363205247
28,129,2007,8,5,4.3375,4.6,75.15,32476836.59683073,19552482.544052944,3.125,0.0066666666666668,2,4.3,4230920.475887202,1,0.2973713120034569
28,129,2008,9,2,4.3,4.6,65.84444444444445,32726685.36718295,4230920.475887202,0.5555555555555556,-0.128571428571429,3,4.6,15905425.75831276,1,0.31612084538332863
28,129,2009,10,3,4.35,4.6,60.45,39688828.7782529,15905425.75831276,0.8333333333333333,0.1666666666666678,4,4.8,31300036.94351796,1,0.31129826347955164
28,129,2010,9,4,4.411111111111111,4.8,45.66666666666666,51436383.17771793,31300036.94351796,1.5384615384615383,0.1150000000000002,5,5.3,116730356.8868048,1,0.31675421996187036
28,129,2011,12,5,4.558333333333333,5.3,43.333333333333336,163935819.58863553,116730356.8868048,1.3888888888888888,0.2085714285714273,4,4.6,24328360.87765355,1,0.29910904737934924
28,129,2012,13,4,4.561538461538461,5.3,49.77692307692308,172358754.7079763,24328360.87765355,0.8695652173913044,-0.0888888888888885,2,4.6,11924354.052777782,1,0.31332733206400976
28,129,2013,11,2,4.581818181818182,5.3,55.91090909090909,152983071.81723616,11924354.052777782,0.4347826086956522,-0.1000000000000005,6,5.0,71807604.06240071,1,0.31679948529612667
28,129,2014,12,6,4.533333333333334,5.0,64.04166666666667,108060318.99283203,71807604.06240071,1.9354838709677415,0.0666666666666664,0,0.0,0.0,1,0.2943514198064771
28,129,2015,8,0,4.550000000000001,5.0,66.9625,83731958.1151785,0.0,0.0,-0.5500000000000007,5,5.5,199356780.0141085,1,0.29917747175235676
28,129,2016,11,5,4.618181818181818,5.5,56.73454545454547,271164384.07650924,199356780.0141085,1.6129032258064515,0.1133333333333332,2,4.4,5976334.02050386,1,0.2793836008247699
28,129,2017,7,2,4.571428571428571,5.5,47.05142857142857,205333114.0346124,5976334.02050386,0.7692307692307692,-0.379999999999999,3,4.6,14742736.984042233,1,0.30353218185607816
28,129,2018,10,3,4.53,5.5,46.267,220075851.0186546,14742736.984042233,0.8333333333333333,-0.1380952380952385,3,4.5,13585556.662973445,1,0.3093732012143208
28,129,2019,8,3,4.4,4.6,50.655,34304627.66751954,13585556.662973445,1.1538461538461535,0.0533333333333336,1,4.3,2818382.9312644494,1,0.31492395608990686
28,129,2020,7,1,4.414285714285714,4.6,52.30142857142857,31146676.57828013,2818382.9312644494,0.3225806451612903,-0.1333333333333337,2,4.5,7618675.566872374,1,0.3226140939498366
28,129,2021,6,2,4.383333333333334,4.5,58.70166666666666,24022615.161110267,7618675.566872374,0.9523809523809524,-0.0500000000000007,0,0.0,0.0,1,0.32071683962546715
28,129,2022,3,0,4.333333333333333,4.5,62.113333333333344,10437058.498136822,0.0,0.0,-0.333333333333333,1,4.5,5623413.251903491,1,0.3131370144218879
28,129,2023,3,1,4.4,4.5,56.91133333333334,13242088.818775866,5623413.251903491,0.9090909090909092,0.1500000000000003,3,5.0,39584920.01275375,1,0.317924447628598
28,129,2024,4,3,4.575,5.0,54.2415,45208333.26465724,39584920.01275375,5.0,0.1000000000000005,4,5.5,190250808.8925952,1,0.29890654204432565
28,130,2002,17,5,4.776470588235294,6.2,39.6,2413532040.51993,101112120.29986095,0.819672131147541,-0.3349999999999991,4,5.0,57076193.48373337,1,0.23864040931039426
28,130,2003,20,4,4.7700000000000005,6.2,42.510000000000005,2464984820.75176,57076193.48373337,0.4938271604938272,-0.1187500000000003,4,4.7,17613793.79317738,1,0.2486528869469959
28,130,2004,13,4,4.5076923076923086,5.2,46.5,175802107.5767717,17613793.79317738,0.8695652173913044,-0.2999999999999998,2,4.6,10761665.278507257,1,0.31096213602360945
28,130,2005,10,2,4.48,5.0,45.74,85451652.555418,10761665.278507257,0.4878048780487805,-0.0375000000000014,4,4.8,26285990.42274793,1,0.32171667894347805
28,130,2006,10,4,4.390000000000001,4.8,40.03,54661449.49443257,26285990.42274793,1.2903225806451613,0.1000000000000005,3,4.4,8794716.951768309,1,0.3148225654505033
28,130,2007,9,3,4.4,4.8,36.76666666666667,45842372.6530235,8794716.951768309,0.9677419354838708,-0.1500000000000003,1,4.1,1412537.5446227526,1,0.3229295007732228
28,130,2008,8,1,4.35,4.8,39.45,36493244.919139,1412537.5446227526,0.2777777777777778,-0.2857142857142856,1,4.4,3981071.7055349774,1,0.3207328286856864
28,130,2009,5,1,4.279999999999999,4.4,29.74,14188326.20192604,3981071.7055349774,0.4761904761904761,0.1500000000000003,4,4.9,27618131.861570623,1,0.31133701547602005
28,130,2010,6,4,4.300000000000001,4.9,31.350000000000005,33011741.111728355,27618131.861570623,3.636363636363636,0.0750000000000001,2,5.0,32622776.60168379,1,0.30415330539841007
28,130,2011,7,2,4.385714285714286,5.0,30.257142857142863,64221980.168789394,32622776.60168379,0.7692307692307692,0.1599999999999992,2,5.0,35603848.30721877,1,0.3120493834870991
28,130,2012,8,2,4.4625,5.0,33.8625,95844756.77047318,35603848.30721877,0.6451612903225806,0.3166666666666664,3,5.2,73857399.72652668,1,0.30965245363972554
28,130,2013,7,3,4.642857142857143,5.2,40.68142857142857,142084024.63542923,73857399.72652668,1.4285714285714286,0.1000000000000005,5,4.7,38353575.74131224,1,0.30189112267964996
28,130,2014,10,5,4.64,5.2,41.36899999999999,147814823.7750577,38353575.74131224,1.923076923076923,-0.1200000000000001,2,4.6,10761665.278507257,1,0.29999503539881783
28,130,2015,10,2,4.59,5.2,41.25600000000001,122972640.74634618,10761665.278507257,0.4878048780487805,-0.1750000000000007,7,5.4,210171272.30450767,1,0.31573452688530584
28,130,2016,14,7,4.628571428571429,5.4,30.454285714285717,259286513.3243272,210171272.30450767,1.9444444444444444,0.1714285714285717,6,5.2,148924683.46094525,1,0.27554598435793753
28,130,2017,15,6,4.726666666666666,5.4,23.70733333333333,369857621.0439603,148924683.46094525,1.3043478260869563,0.177777777777778,1,4.6,7943282.347242805,1,0.27778583244686555
28,130,2018,14,1,4.757142857142858,5.4,21.982142857142858,367039238.11269575,7943282.347242805,0.1515151515151515,-0.1692307692307695,7,5.2,137323417.51301816,1,0.28714886663228517
28,130,2019,14,7,4.778571428571428,5.2,19.35214285714286,294191383.3212063,137323417.51301816,1.9444444444444444,-0.0428571428571427,7,5.1,112357762.8190227,1,0.270267702483226
28,130,2020,15,7,4.733333333333333,5.2,18.29866666666667,257624462.67928365,112357762.8190227,1.707317073170732,-0.008928571428572,1,4.5,5623413.251903491,1,0.28058639340712616
28,130,2021,15,1,4.726666666666668,5.2,19.657333333333334,255304593.58394435,5623413.251903491,0.1408450704225352,-0.2428571428571428,3,5.6,288434833.0045445,1,0.29423898726747405
28,130,2022,11,3,4.790909090909091,5.6,18.155454545454543,406416009.0754707,288434833.0045445,0.7317073170731708,0.3333333333333339,6,4.9,37637915.13005358,1,0.24891887330890927
28,130,2023,10,6,4.6,5.6,19.6316,331696161.38650155,37637915.13005358,2.857142857142857,-0.5,8,5.6,334275766.0868926,1,0.2656687937517995
28,130,2024,17,8,4.647058823529412,5.6,18.66558823529412,660348514.2214906,334275766.0868926,1.7391304347826089,0.0763888888888892,1,4.4,3981071.7055349774,1,0.2601615272329604
28,131,2002,6,3,4.216666666666666,4.4,30.73333333333333,13374658.51003326,5403062.174560518,1.875,-0.0999999999999996,0,0.0,0.0,1,0.30007968488457987
28,131,2003,4,0,4.175,4.2,29.6,7398324.489529401,0.0,0.0,-0.1749999999999998,2,4.3,4230920.475887202,1,0.2919519622905285
28,131,2004,5,2,4.18,4.3,27.44,9633982.65044772,4230920.475887202,1.25,0.0333333333333323,0,0.0,0.0,1,0.3014789735282022
28,131,2005,2,0,4.199999999999999,4.3,25.9,4230920.475887202,0.0,0.0,-0.1999999999999993,0,0.0,0.0,1,0.3149279272565596
28,131,2006,2,0,4.199999999999999,4.3,25.9,4230920.475887202,0.0,0.0,-0.1999999999999993,1,4.0,1000000.0,1,0.3149279272565596
28,131,2007,1,1,4.0,4.0,33.6,1000000.0,1000000.0,10.0,0.0,0,0.0,0.0,1,0.21915609294774363
28,131,2008,1,0,4.0,4.0,33.6,1000000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.2892650849600803
28,131,2009,1,0,4.0,4.0,33.6,1000000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.2892650849600803
28,131,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,131,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,131,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,131,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,131,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7,4.7,43510688.83174316,1,0.3297599860652024
28,131,2015,7,7,4.500000000000001,4.7,24.87,43510688.83174316,43510688.83174316,70.0,0.5000000000000009,4,4.9,34810079.27438635,1,0.1766562970240757
28,131,2016,11,4,4.50909090909091,4.9,23.14090909090909,78320768.1061295,34810079.27438635,1.1111111111111112,0.0249999999999994,1,5.9,707945784.3841403,1,0.3218188009822599
28,131,2017,12,1,4.625000000000001,5.9,22.379166666666663,786266552.4902698,707945784.3841403,0.1785714285714285,1.3909090909090909,0,0.0,0.0,1,0.17892445012158809
28,131,2018,5,0,4.8,5.9,18.892,742755863.6585265,0.0,0.0,-0.7999999999999998,2,5.4,131515954.43132062,1,0.23522081980046822
28,131,2019,3,2,5.266666666666667,5.9,11.333333333333334,839461738.8154609,131515954.43132062,3.333333333333333,-0.9500000000000002,1,4.4,3981071.7055349774,1,0.14863657593859447
28,131,2020,3,1,4.766666666666667,5.4,10.0,135497026.1368556,3981071.7055349774,0.9090909090909092,-0.5499999999999998,0,0.0,0.0,1,0.2816320578919417
28,131,2021,3,0,4.766666666666667,5.4,10.0,135497026.1368556,0.0,0.0,-0.7666666666666666,4,4.6,16737999.299011111,1,0.27761379372812406
28,131,2022,5,4,4.380000000000001,4.6,10.0,20719071.00454609,16737999.299011111,6.666666666666667,-0.0250000000000003,2,4.9,38236143.31029453,1,0.2830999541818487
28,131,2023,6,2,4.533333333333333,4.9,13.775833333333331,54974142.60930565,38236143.31029453,0.9523809523809524,0.4749999999999996,1,4.4,3981071.7055349774,1,0.3066997568061544
28,131,2024,7,1,4.514285714285714,4.9,13.236428571428572,58955214.31484063,3981071.7055349774,0.3225806451612903,-0.1333333333333328,5,4.7,32749023.5532359,1,0.3236255544341389
28,132,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.3,2818382.9312644494,1,0.3297599860652024
28,132,2010,1,1,4.3,4.3,6.1,2818382.9312644494,2818382.9312644494,10.0,0.2999999999999998,0,0.0,0.0,1,0.2660811727892662
28,132,2011,1,0,4.3,4.3,6.1,2818382.9312644494,0.0,0.0,-0.2999999999999998,1,4.2,1995262.3149688828,1,0.3167963704204233
28,132,2012,2,1,4.25,4.3,8.05,4813645.246233332,1995262.3149688828,1.6666666666666667,-0.0999999999999996,0,0.0,0.0,1,0.3104205644280652
28,132,2013,1,0,4.2,4.2,10.0,1995262.3149688828,0.0,0.0,-0.2000000000000001,2,5.5,193676872.9285034,1,0.3048133687032712
28,132,2014,3,2,4.833333333333333,5.5,18.366666666666667,195672135.24347228,193676872.9285034,3.333333333333333,0.9500000000000002,0,0.0,0.0,1,0.20946184026082698
28,132,2015,2,0,5.15,5.5,22.55,193676872.9285034,0.0,0.0,-1.1500000000000004,0,0.0,0.0,1,0.208476551590693
28,132,2016,2,0,5.15,5.5,22.55,193676872.9285034,0.0,0.0,-1.1500000000000004,0,0.0,0.0,1,0.208476551590693
28,132,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2022,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,132,2023,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.7,11220184.543019652,1,0.3297599860652024
28,132,2024,1,1,4.7,4.7,10.0,11220184.543019652,11220184.543019652,10.0,0.7000000000000002,0,0.0,0.0,1,0.2315384521898456
28,138,2002,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2003,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2004,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2005,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2006,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2007,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2008,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2009,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2010,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2011,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2012,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2013,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2014,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2015,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2016,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2017,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2018,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2019,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2020,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.3297599860652024
28,138,2021,0,0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,4.4,3981071.7055349774,1,0.3297599860652024
28,138,2022,1,1,4.4,4.4,529.902,3981071.7055349774,3981071.7055349774,10.0,0.4000000000000003,0,0.0,0.0,1,0.19079392884065577
28,138,2023,1,0,4.4,4.4,529.902,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.24421590546495764
28,138,2024,1,0,4.4,4.4,529.902,3981071.7055349774,0.0,0.0,-0.4000000000000003,0,0.0,0.0,1,0.24421590546495764
28,139,2002,8,3,4.375,4.7,520.8375,34193774.77231121,9374680.955692708,1.1538461538461535,-0.1200000000000001,4,4.6,17797616.0750335,1,0.23666880795167078
28,139,2003,10,4,4.38,4.7,510.71,45191936.210545294,17797616.0750335,1.2903225806451613,-0.0083333333333337,4,4.6,16398431.141036153,1,0.23014266798061583
28,139,2004,11,4,4.354545454545455,4.6,511.3181818181818,43570728.17176236,16398431.141036153,1.1111111111111112,0.0321428571428574,0,0.0,0.0,1,0.22748536669771535
28,139,2005,8,0,4.375,4.6,507.75,34196047.21606965,0.0,0.0,-0.375,3,4.5,12422867.888702918,1,0.23894754066530666
28,139,2006,7,3,4.385714285714286,4.6,514.5857142857143,28821299.02973907,12422867.888702918,1.4285714285714286,0.0250000000000003,8,5.4,171948604.45713925,1,0.24076585069516526
28,139,2007,11,8,4.545454545454546,5.4,518.5909090909091,184371472.34584215,171948604.45713925,5.0,0.2000000000000001,6,4.9,61884529.87170507,1,0.16405430838885549
28,139,2008,17,6,4.541176470588236,5.4,517.0470588235295,246256002.2175472,61884529.87170507,1.0714285714285714,-0.0121212121212126,0,0.0,0.0,1,0.19756243119002864
28,139,2009,14,0,4.571428571428571,5.4,517.9285714285713,233833134.32884437,0.0,0.0,-0.5714285714285712,1,6.8,15848931924.611109,1,0.2054268561480056
28,139,2010,7,1,4.857142857142857,6.8,507.9,15910816454.482817,15848931924.611109,0.3225806451612903,2.2666666666666666,3,5.2,67909379.69425276,-1,-0.026812998064054683
28,139,2011,4,3,5.125,6.8,502.75,15916841304.30536,67909379.69425276,5.0,-2.2333333333333334,3,5.6,266389899.3995118,1,0.018731581953119858
28,139,2012,7,3,5.028571428571429,6.8,508.4714285714285,16183231203.704874,266389899.3995118,1.4285714285714286,-0.2249999999999996,2,4.8,18667314.85587556,1,0.07962489519407279
28,139,2013,8,2,4.6875,5.6,503.76375,352966593.9496401,18667314.85587556,0.6451612903225806,-0.1833333333333335,8,6.2,2015666232.1174607,1,0.21376686627739144
28,139,2014,13,8,4.615384615384615,6.2,494.0415384615384,2300723446.3728485,2015666232.1174607,3.0769230769230766,-0.2349999999999994,4,4.5,11437058.498136822,1,0.09065833588588057
28,139,2015,14,4,4.45,6.2,493.4714285714285,2045770605.4714732,11437058.498136822,0.7843137254901962,-0.2799999999999993,1,4.1,1412537.5446227526,1,0.17578850708218247
28,139,2016,13,1,4.407692307692309,6.2,498.2292307692308,2028515828.1602209,1412537.5446227526,0.1639344262295082,-0.3333333333333339,3,4.7,15038567.4742841,1,0.17479960056811672
28,139,2017,8,3,4.2625,4.7,508.48,27888163.51704368,15038567.4742841,1.1538461538461535,0.1133333333333332,0,0.0,0.0,1,0.233959875854219
28,139,2018,4,0,4.275,4.7,508.37,16451105.018906854,0.0,0.0,-0.2750000000000003,1,4.1,1412537.5446227526,1,0.2452220092268103
28,139,2019,4,1,4.275,4.7,513.6925,16451105.018906854,1412537.5446227526,0.625,-0.2333333333333334,1,4.1,1412537.5446227526,1,0.24920570765284672
28,139,2020,2,1,4.1,4.1,514.59,2825075.089245505,1412537.5446227526,1.6666666666666667,0.0,5,4.3,8226182.790856086,1,0.20249176482019182
28,139,2021,7,5,4.114285714285715,4.3,513.7714285714286,11051257.88010159,8226182.790856086,4.545454545454545,0.0199999999999995,4,5.5,202627689.93419844,1,0.18329661436893935
28,139,2022,10,4,4.319999999999999,5.5,508.9582,212266410.26967728,202627689.93419844,1.2903225806451613,0.5083333333333337,6,5.3,116411084.23612233,1,0.16651717704604252
28,139,2023,15,6,4.413333333333333,5.5,508.9138,327264956.96117693,116411084.23612233,1.3043478260869563,0.1722222222222225,4,4.4,10374680.955692708,1,0.18803714734900362
28,139,2024,14,4,4.464285714285714,5.5,507.3325,329413455.1260135,10374680.955692708,0.7843137254901962,-0.3350000000000008,1,4.3,2818382.9312644494,1,0.21309445494643298
28,140,2002,15,8,4.513333333333334,5.9,432.6,894029139.4280136,740551680.109227,2.2222222222222223,-0.1624999999999996,11,4.8,52900156.84152662,1,0.15449068745086603
28,140,2003,20,11,4.39,5.9,451.145,796270219.882018,52900156.84152662,2.391304347826088,-0.0585858585858583,10,4.6,37698304.14831515,1,0.17355726514508651
28,140,2004,29,10,4.36551724137931,5.9,445.7758620689656,831150141.0990688,37698304.14831515,1.0416666666666667,-0.0847368421052623,12,4.5,26712544.69614456,1,0.18037060402118638
28,140,2005,33,12,4.284848484848485,4.8,445.26969696969695,117311005.68598633,26712544.69614456,1.1320754716981132,-0.1464285714285722,6,5.1,55875613.71148732,1,0.18979205263966986
28,140,2006,28,6,4.267857142857143,5.1,449.6428571428572,120286462.55594702,55875613.71148732,0.5405405405405406,0.1045454545454536,11,5.3,156341493.79666147,1,0.1928963338690014
